pair,correlation,eg_statistic,eg_pvalue,cointegrated,hedge_ratio,adf_statistic,adf_pvalue,spread_stationary,half_life,hurst,mean_reverting,spread_mean,spread_std,score
CNP/EQT,-0.11286488742883628,-1.6331776437847798,0.7066849616201094,False,-0.048399985265004386,-1.6297136786636794,0.4676405888810364,False,inf,0.44016757954454916,True,21.792431641956476,4.436047627313657,0.0
NI/DVN,0.14284711862810132,-2.167054003635192,0.44141234915042094,False,0.041376306329818195,-2.1731280032548965,0.2161425737547557,False,inf,0.38949487765460744,True,18.668441316838816,3.7600050817610016,0.0
NI/EOG,0.3981456625417159,-2.364641947342252,0.3417788862756081,False,0.07675920872841228,-2.3693098062101363,0.1505864721364083,False,inf,0.39137147069912204,True,14.527279996165126,3.484874363859259,0.0
AEP/EQT,-0.4217966239449926,-0.9631793775477226,0.9096109686323687,False,-0.5998709186500017,-0.9545478474081796,0.7694790540134544,False,inf,0.37426443423418565,True,76.19856020891461,13.424789320021269,0.0
AEP/CTRA,0.031384688681534025,-0.988692739907963,0.9049708353022927,False,0.1251008521021455,-0.9848668343847669,0.7587436824772485,False,inf,0.34638467508655646,True,58.600564664887564,14.799070287046867,0.0
CNP/DVN,0.3570105833723483,-1.8795622209042222,0.5903355695054423,False,0.12152795840485246,-1.8816725944723818,0.3407314059321841,False,inf,0.417271738292095,True,17.218563716559977,4.17036076013263,0.0
CNP/CTRA,0.3268062218874271,-2.059975265509872,0.49729559939129336,False,0.392793621619055,-2.059726214319722,0.26101405775194814,False,inf,0.42708112780308627,True,13.67963745528935,4.219431029006057,0.0
TPL/EQT,-0.060016671806575224,0.5741712577315884,0.9930856160360239,False,-0.341382154652398,0.6944251705275584,0.9897259552008654,False,inf,0.5307534482991978,False,81.65347063463842,59.11246222862869,0.0
TPL/CTRA,0.26411683761679056,-0.3206740080277094,0.9749091864789423,False,4.210684770832401,-0.26352340014162784,0.9305139848482966,False,inf,0.5563547556754795,False,-0.7556492210597702,57.11637905828378,0.0
CTRA/TPL,0.26411683761679056,-2.754106537351256,0.18072437737455188,False,0.01656683121850104,-2.7536375183556587,0.06520755719665232,False,inf,0.45650160607751633,True,16.281228425845875,3.582647059569272,0.0
NI/CTRA,0.11831440684209216,-2.0806754504000766,0.4864715531065482,False,0.12100320230567194,-2.086200787012002,0.25009941364376576,False,inf,0.3916848081499892,True,17.6861870032927,3.772281124068471,0.0
TPL/DVN,0.4360060118708715,-0.6943459093908455,0.9472452215206753,False,1.9686572893600278,-0.6662798432959006,0.8552915818500204,False,inf,0.5389973200656165,False,18.93193633701388,53.29396011009123,0.0
NI/EQT,-0.33181447237990563,-2.0545812426551113,0.5001151094031147,False,-0.12107844184872035,-2.0543862667191193,0.2632469849787962,False,inf,0.4022078691960226,True,22.912770031513617,3.583732752133107,0.0
ATO/EQT,-0.4735534799014263,-0.7733862644134697,0.938112461887027,False,-0.8417581845647151,-0.746641285534441,0.8342957980902432,False,inf,0.3780303358851847,True,97.95972401834324,16.299418676887477,0.0
EQT/ETR,-0.4338343190470057,-1.8154249527681652,0.6221998167347043,False,-0.47601811927761756,-1.814645943456057,0.37321501369439913,False,inf,0.4324383635116656,True,42.74148529298306,9.38026213144036,0.0
ETR/DVN,0.10357611225074123,-1.0780459674560705,0.8870173258774634,False,0.0749322478090486,-1.0727977298858402,0.7257970743993364,False,inf,0.36911675963158225,True,33.769421396610184,9.437392022080692,0.0
ETR/EOG,0.17350804440788473,-1.1955569154874932,0.8590605352820408,False,0.0835481882181164,-1.192032321958575,0.6770137800359987,False,inf,0.37672113771270344,True,30.08131583306579,9.344509082575216,0.0
EQT/EOG,0.5192513475867507,-1.886610035971377,0.5867823916820951,False,0.2743434738078314,-1.8861190749142422,0.3386190467518333,False,285.0800524420833,0.48062350936980863,True,6.8355046773712,8.897491301144575,0.0
EQT/AEP,-0.4217966239449926,-1.7533610159811794,0.6520872055144246,False,-0.2965844591562844,-1.7528129366460312,0.40412737926264247,False,inf,0.4437888364478709,True,43.71800334179599,9.439582143940548,0.0
EQT/NI,-0.33181447237990563,-1.797447352565164,0.6309612055526347,False,-0.9093348278987644,-1.7967204604946876,0.38209110527911216,False,inf,0.4505688865567253,True,43.6960923155989,9.821190082586211,0.0
EQT/TPL,-0.060016671806575224,-1.7433017083379225,0.6568313514377595,False,-0.010551227841437485,-1.7429215468791148,0.40914461206206276,False,inf,0.460174866627621,True,26.458116820089707,10.392263323976549,0.0
EQT/AEE,-0.430408390127534,-1.7296836096088088,0.6632062851673264,False,-0.2683438519105784,-1.7291398924011958,0.4161646995501742,False,inf,0.4415456963410946,True,40.467676546976556,9.397352879818648,0.0
EQT/CNP,-0.1128648874288363,-1.7563085412785575,0.6506915536283902,False,-0.26319187381105297,-1.7559170735348577,0.402556661836838,False,inf,0.4599771490954558,True,31.09745532618661,10.344507613883946,0.0
EQT/ATO,-0.4735534799014263,-1.8356615245421286,0.6122438807031532,False,-0.2664101192466749,-1.8350408899951467,0.36320880450223103,False,inf,0.43757123649562624,True,46.02571021469704,9.169671975095545,0.0
ATO/CTRA,-0.0013550793551491379,-1.2354516288655701,0.8483716840826548,False,-0.006751041507715869,-1.2361819368958604,0.6578407894856797,False,inf,0.3544136658643901,True,76.45377674960191,18.505960714489234,0.0
ES/PCG,-0.8838897886225379,-3.0226044481018284,0.10492971478307517,False,-0.6220884019755476,-3.021383245814368,0.03294515585876527,True,inf,0.3356097003769503,True,75.30742851160868,6.969180210840458,0.0
ES/EIX,0.4379541422800524,-1.3634957552977873,0.8097517808920932,False,1.137101015924774,-1.3634206333968335,0.5996817397648044,False,372.0607936148951,0.3960156380623697,True,0.8729146366007267,13.396061561818614,0.0
SRE/KMI,-0.031188710802740768,-1.1467636102377567,0.8712953364046021,False,-0.09742557911494108,-1.140772179706028,0.6985417108728238,False,inf,0.37562348240380616,True,50.76273469557264,10.858057093061769,0.0
PCG/SRE,-0.7786655685288743,-2.80621243112627,0.16371602397801122,False,-1.517582373356516,-2.8049395495331533,0.057571645396885744,False,inf,0.42105866595317587,True,107.22106922584467,13.284230164744386,0.0
SRE/EIX,0.5873248231131691,-1.3715892039307136,0.8070856530546662,False,1.1117150254740888,-1.3701213595123827,0.5965135659467586,False,265.0797200328152,0.4252662814651452,True,-3.7533552361597793,8.792260106734528,0.0
AES/BKR,-0.3364915497113281,-0.7504902007835186,0.9409066055541699,False,-0.29448381528582485,-0.6123468534084855,0.8681676663485248,False,inf,0.4675544116923447,True,20.110246954857505,5.05375674399113,0.0
AES/HAL,-0.46466735341024257,-0.7811664352335692,0.937134145454128,False,-0.25391815160345654,-0.7681267895766909,0.8283057948078006,False,inf,0.47436643233904424,True,20.283119168502328,4.752141474858713,0.0
ES/OXY,-0.5684341692131623,-1.1774315829979225,0.8637118001208688,False,-0.5199285340395696,-1.170670781600188,0.686083477727624,False,inf,0.307975928684013,True,79.24066349418676,12.25957498924864,0.0
AES/OXY,-0.3707271449882082,-0.5519510071567882,0.9604207268907318,False,-0.12212571473461013,-0.5481035816812299,0.8822827102149988,False,inf,0.471095321604539,True,18.59730247780675,4.984286544813236,0.0
AES/PCG,-0.8005976789004108,-1.7755597081959404,0.6415158630897659,False,-0.202935286927098,-1.7672599828799522,0.39683302385409064,False,inf,0.46886278185075014,True,19.50197053132265,3.215743820781811,0.0
AES/EIX,0.35281922743399396,-0.5822368638964166,0.9579345737247438,False,0.3299224807182074,-0.581322847073405,0.8751466966319943,False,inf,0.5196227880120263,False,-2.8169669656737613,5.0215834326045155,0.0
SRE/PCG,-0.7786655685288743,-2.910062497391602,0.13316049805017738,False,-0.3995302517064474,-2.906389872374552,0.04460997205634046,True,inf,0.3962064424791021,True,62.30332637673137,6.816086438076387,0.0
PCG/ES,-0.8838897886225378,-2.982544551162039,0.11441316331309476,False,-1.2558683877567367,-2.981611107928079,0.036647743935324696,True,inf,0.36576992440649164,True,101.61635661219381,9.902109095540215,0.0
PCG/AES,-0.8005976789004108,-2.1199867237124077,0.46592479598271963,False,-3.158428744287242,-2.1171578549188115,0.23767154421759534,False,inf,0.47605037228696534,True,73.15144095784672,12.686394159637313,0.0
PCG/EIX,-0.07079590320741709,-1.1147676479608555,0.8788307380803171,False,-0.26117075712094545,-1.114446496986675,0.7092765597323167,False,inf,0.5078749673638249,False,44.68266281521634,21.119015131243835,0.0
ES/KMI,-0.24298071074557945,-0.9710485052852275,0.9082019547755872,False,-1.0411244867197176,-0.9669236039918224,0.7651362335698203,False,inf,0.2798537674334368,True,69.373694410481,14.454544425953332,0.0
AES/KMI,-0.016536320615862927,-0.13611003228386148,0.9821857163401513,False,-0.02551872678785614,-0.11886538882880913,0.9475267458098975,False,inf,0.47532030690284166,True,13.315785833782147,5.36597455726403,0.0
ES/MPC,0.4586332298808178,-1.5078209130741382,0.7581808794722853,False,0.3636159148374957,-1.5084498407091258,0.5293272592040138,False,inf,0.3888425379995518,True,37.84090757886219,13.241512346343196,0.0
ES/HAL,-0.6662472901707924,-1.4594908566559122,0.7763956884541552,False,-1.0108757711817535,-1.452088789510755,0.5570653500919823,False,inf,0.3379286359714055,True,84.39787594588289,11.11222097791584,0.0
ES/BKR,-0.5918125759965562,-1.5034977804010514,0.7598483802367872,False,-1.4380772079894206,-1.4980210287798268,0.5344900795325451,False,inf,0.3454337926871454,True,90.15168670081867,12.011424526149327,0.0
KMI/AES,-0.01653632061586293,-2.8521688475479534,0.14964883150041192,False,-0.010715656066382253,-2.858201891180717,0.05042892484809619,False,inf,0.5321377236817383,False,13.670761078532085,3.4771905523791977,0.0
KMI/ES,-0.24298071074557942,-2.748646707890597,0.182571866254156,False,-0.05670755663469641,-2.753241331988759,0.06526954406393591,False,inf,0.5111498866064351,False,16.666875793349135,3.3734443123007747,0.0
OXY/OKE,0.15061106439350672,-1.4430171433119117,0.7823883233925639,False,0.20524149851434265,-1.4426907914085063,0.5616472731014308,False,inf,0.4941969668948242,True,38.88708662921234,16.105449005070206,0.0
OXY/MPC,0.37454266261459107,-1.5535509184314162,0.740090433824274,False,0.32464983191623686,-1.5540424612938013,0.5066283157842894,False,inf,0.46649356223070265,True,30.49896054818638,15.105434503896523,0.0
OXY/AWK,-0.56527112767468,-1.4700829324169233,0.7724843275039152,False,-0.2439764349959452,-1.4624592118728537,0.5519938099222215,False,inf,0.4463996281466773,True,69.32132941462186,13.438762967515405,0.0
OXY/KMI,0.27748403495811214,-1.2401135821821399,0.8470816611702667,False,1.2998863624293966,-1.2397177023391446,0.6562811707187542,False,inf,0.5233897739932877,False,28.484314321101305,15.65152751354458,0.0
OXY/SRE,-0.23547727351848216,-1.4684122412640328,0.77310428955942,False,-0.3531350397440144,-1.4679097333569822,0.5493220278507367,False,inf,0.48872867068800874,True,63.534630713562215,15.833168908064309,0.0
OXY/PCG,0.5616162747289589,-1.5274606112461266,0.7505121674889784,False,0.4321456999166844,-1.5268732391955464,0.5201781361336943,False,inf,0.49162785614823173,True,32.165417754645375,13.479371379263078,0.0
OXY/ES,-0.5684341692131623,-1.2868703706449052,0.8336624744160206,False,-0.6214650352397616,-1.2775620475054075,0.639374173415729,False,inf,0.4304604006239616,True,80.432046437757,13.403306161668848,0.0
PCG/MPC,-0.3794233751996565,-1.3134012083624822,0.8256552525829184,False,-0.42741273729406254,-1.313081866491128,0.6231662951791258,False,inf,0.4993465961178702,True,52.69031607417215,19.5889541622912,0.0
OXY/EIX,0.09401878773636176,-1.4936915309399188,0.7636031463718629,False,0.2668834111167176,-1.4933315018387872,0.536807532523788,False,inf,0.4900359431488268,True,33.30318697588231,16.219118628838395,0.0
OXY/AES,-0.3707271449882082,-1.4054937379453536,0.7956239395173164,False,-1.1253863801720592,-1.404860542730977,0.5799437076610983,False,inf,0.4832933540148024,True,60.67087549887512,15.13039513895339,0.0
PCG/OXY,0.5616162747289589,-1.154184220983558,0.8694930850298741,False,0.7298761508010911,-1.1527203067126854,0.6935966772236932,False,inf,0.5050307552376443,False,-1.4432454073354823,17.51778240803827,0.0
PCG/KMI,0.10574707369902663,-0.7875063533527082,0.9363259053406762,False,0.6437914921544509,-0.7864194315223609,0.8230787443219613,False,inf,0.5381042425114848,False,23.473487813434943,21.05342886529552,0.0
PCG/AWK,-0.8535845644612745,-2.1923331565504687,0.42832059943565615,False,-0.4787922577612796,-2.191525176463656,0.20933569516957629,False,inf,0.4403039331843283,True,77.80675495425581,11.029717442929948,0.0
PCG/OKE,-0.5160436773187431,-1.7474549623608586,0.654876177421874,False,-0.9139117247723987,-1.7470395269461745,0.4070536268682017,False,inf,0.4906465158167215,True,64.18781861174267,18.135256134430634,0.0
SRE/BKR,-0.33313121808759594,-1.4314669632248775,0.7865238743893437,False,-0.5901440816115732,-1.4263372109558847,0.5695866454761042,False,inf,0.41286598966659266,True,63.752466422558435,10.242833034205654,0.0
SRE/HAL,-0.42221262250809427,-1.4538271348843197,0.7784684467069932,False,-0.46702298398015707,-1.4475972747069756,0.5592568617835396,False,inf,0.4128555364008756,True,62.89429561203222,9.847585040384605,0.0
SRE/OXY,-0.2354772735184822,-1.2267901890270962,0.8507455373291717,False,-0.15702079970283658,-1.221042709047404,0.6644788048480422,False,inf,0.40003619060225687,True,56.67898310018057,10.557863213832432,0.0
AWK/PCG,-0.8535845644612745,-2.1779163967872064,0.4357790657510454,False,-1.5217593786777976,-2.176779740287248,0.2147807393774227,False,inf,0.41355214829498077,True,144.26282503512462,19.66363575650882,0.0
KMI/BKR,0.5463933365919977,-2.982310068397609,0.11447048573482882,False,0.30986501472480693,-2.9981391807139786,0.03506854318671063,True,453.5426186705838,0.5238343915379902,False,6.019081249594958,2.9126451381616816,0.0
KMI/OKE,0.018241323748660422,-2.882639957535781,0.14080051090044815,False,0.005306366762773516,-2.8893418709709513,0.04660150489875822,True,inf,0.5337266188914962,False,13.345959503769485,3.477087430919331,0.0
KMI/MPC,0.09444850948250577,-2.9795842762763733,0.11513840466614356,False,0.017475982896790348,-2.9881539702451185,0.03601557754971111,True,inf,0.5385087339825462,False,12.693361176061703,3.4621200247404635,0.0
AWK/EIX,0.3982454637001904,-1.3107296775546473,0.8264745195267926,False,2.619188123351693,-1.3102798944879297,0.6244562247071304,False,inf,0.4467110313587689,True,-30.04849616464163,34.62307072102234,0.0
AWK/KMI,-0.24635818713672905,-0.5706129237821352,0.9589075256138153,False,-2.6738885930285807,-0.43311158885732676,0.9044218129545827,False,inf,0.3557626456101796,True,131.46725952088477,36.58205641064416,0.0
AWK/OXY,-0.5652711276746799,-0.5905827316058632,0.9572212622004106,False,-1.3096816001427147,-0.5679666070912648,0.8780572342459543,False,inf,0.3502012625963782,True,155.6271819089492,31.136386992974995,0.0
KMI/HAL,0.23619096731323302,-2.873860166753351,0.14331110402359254,False,0.08363628882419358,-2.882114990276067,0.04746766037478537,True,inf,0.5500797675625757,False,11.123113330863028,3.3792712691547,0.0
KMI/EIX,-0.12778613810766254,-2.9098634467914977,0.13321485953265916,False,-0.07743250185044293,-2.9152283147601588,0.04360559376964206,True,inf,0.5149325675761971,False,17.237071364720748,3.4491552780413213,0.0
KMI/AWK,-0.246358187136729,-2.6461372457698995,0.21954584183429604,False,-0.022698161968129273,-2.649659139938303,0.08316180130452372,False,inf,0.5197452770344241,False,15.6945638621647,3.370480401672996,0.0
KMI/SRE,-0.03118871080274077,-2.8423215077902872,0.1525897299913508,False,-0.009984397222719155,-2.84808789610063,0.05172627085916748,False,inf,0.5307924921587232,False,14.025446427460292,3.4759742321431544,0.0
KMI/PCG,0.10574707369902661,-2.7848952498572044,0.17053803420312763,False,0.01736966662682226,-2.790464656435994,0.05964878603299316,False,inf,0.5361909827357734,False,12.972729002570137,3.45816700122141,0.0
KMI/OXY,0.2774840349581122,-2.8289575154457114,0.156644767130034,False,0.05923393912121042,-2.90237155769919,0.04507291180350974,True,inf,0.5589435793882331,False,10.80262454680143,3.3410989862216853,0.0
MPC/ES,0.4586332298808177,-0.5188593004466624,0.9629615420970377,False,0.5784797391085479,-0.5123746166635235,0.8895789671640897,False,inf,0.4928257966095183,True,15.993640311403608,16.70168253945702,0.0
OKE/BKR,-0.020011147359608475,-1.7247041342776286,0.6655233307366969,False,-0.0390120011201184,-1.7222551569856,0.4196839615323247,False,inf,0.4864405765148197,True,35.96311378100952,11.952534119332675,0.0
OKE/HAL,-0.023182001969194184,-1.7271994279190501,0.6643631674689955,False,-0.028218991879620833,-1.724739482343335,0.41841313205355257,False,inf,0.4858541532161389,True,35.8299510787749,11.95171525864912,0.0
OKE/KMI,0.018241323748660422,-1.7029412383679923,0.6755598638167786,False,0.06270691548081302,-1.700601245031798,0.43080272399372255,False,inf,0.48574930520705384,True,34.16873006549328,11.952938868598833,0.0
OKE/PCG,-0.5160436773187431,-2.2236441615132185,0.4122063127743517,False,-0.29138599460136216,-2.2218594517261647,0.19840760456425932,False,inf,0.48170132070786675,True,44.39556162726138,10.24014027947783,0.0
OKE/OXY,0.1506110643935067,-1.6458230300379766,0.7011668747915387,False,0.11052196013936055,-1.643831559137588,0.46025940090394024,False,inf,0.48655281006749496,True,29.925067934264085,11.81855928136987,0.0
AWK/MPC,0.4752647012650531,-1.5451923177400706,0.7434581183582898,False,0.954461403329304,-1.5457713208920385,0.5107597797094526,False,inf,0.46213272055187254,True,49.49438090610794,33.210032641755745,0.0
AWK/HAL,-0.6105876339821924,-1.1049996390033647,0.8810560047395779,False,-2.3466903219704025,-1.0962529070471532,0.7165638868592911,False,inf,0.3972242951358874,True,162.867675295842,29.892431063208363,0.0
AWK/BKR,-0.5286018470092477,-1.6386426780680243,0.7043071033616037,False,-3.253659757743567,-1.6357610931737476,0.464476592316282,False,inf,0.3869190266261616,True,174.1699463105428,32.04094490407876,0.0
MPC/KMI,0.09444850948250577,0.02217572118204027,0.986402331030276,False,0.5104445910796439,0.03528972796612891,0.9613550235806884,False,inf,0.47501171992220703,True,41.06792245574415,18.710940490009765,0.0
MPC/HAL,0.17130498555578583,0.19116103748392163,0.9894783282941418,False,0.3278347370435203,0.20461550920713106,0.9725192788978475,False,inf,0.46661083112422447,True,38.53375563797693,18.517132513640952,0.0
MPC/BKR,0.15890117723908936,0.18663055623647423,0.9894109775468083,False,0.48702108400028765,0.20084256966408484,0.972308811523672,False,inf,0.46647660267242674,True,36.167292851137994,18.556159213028206,0.0
MPC/AWK,0.4752647012650531,-0.8951228509903988,0.9210023594329615,False,0.2366534000020001,-0.8861952862892636,0.7924845084619249,False,inf,0.4953830208710918,True,25.425670567344977,16.53661026777122,0.0
MPC/OXY,0.37454266261459107,0.1920406589626173,0.9894913196391677,False,0.4321031225872361,0.20651090692499396,0.972624415642081,False,inf,0.43483665856731174,True,28.066388254234784,17.426867667374722,0.0
MPC/PCG,-0.3794233751996565,-0.4326415285094002,0.9687957206755812,False,-0.336822198045195,-0.42469713173186185,0.9058928601354485,False,inf,0.4703300349911479,True,58.81580909518447,17.389531140187504,0.0
MPC/EIX,0.4418131907848597,-0.6956455220789771,0.9471064027116116,False,1.4468773627691558,-0.694250248103204,0.8482332371056192,False,inf,0.4583994149429902,True,-21.260782329023463,16.86109042200952,0.0
HAL/EIX,0.09129677074653585,-1.5575429871031208,0.7384725000811999,False,0.15622966221527612,-1.5570933137280634,0.5051031102714133,False,inf,0.5027439458907402,False,21.32333252682918,9.780000563564357,0.0
HAL/SRE,-0.42221262250809427,-1.6544698621767564,0.6973613719292346,False,-0.3817017678357709,-1.6537429026181154,0.45508912830088755,False,inf,0.4839318090042819,True,47.67224144517999,8.902719668822364,0.0
HAL/ES,-0.6662472901707924,-2.418279557765479,0.31624692748726735,False,-0.43910979401653266,-2.4151955369024027,0.13749343119388197,False,inf,0.4322409325126561,True,53.07560411062332,7.323834763257294,0.0
HAL/AES,-0.46466735341024257,-1.5065669316316563,0.7586653265506569,False,-0.8503360156089762,-1.5057494085053846,0.5306652956530223,False,inf,0.489096785466418,True,39.82848857295373,8.69636529806711,0.0
HAL/MPC,0.17130498555578585,-1.5308752555653806,0.7491633181581924,False,0.08951277811775202,-1.530510377972664,0.5183679483457518,False,inf,0.5012587104249171,False,24.504840573672983,9.675842000119545,0.0
HAL/KMI,0.23619096731323305,-1.4075504757168313,0.7949134313206262,False,0.6670091873352427,-1.407089838809192,0.5788724804445524,False,inf,0.5154083063099923,False,19.773411377421517,9.543146415226733,0.0
HAL/OKE,-0.023182001969194184,-1.5431843723092984,0.7442630836370919,False,-0.019044096883128702,-1.5426813828876118,0.512301831984992,False,inf,0.49954408044799437,True,29.466101133199256,9.818376497756486,0.0
HAL/AWK,-0.6105876339821924,-1.7419118844912738,0.6574844889103157,False,-0.15886938948933604,-1.7410344625100846,0.41010385311865116,False,inf,0.4670456597449374,True,43.93706748696773,7.777740669904368,0.0
BKR/EIX,0.10185924525305826,-2.1729193227105377,0.4383692049350967,False,0.10883606954418568,-2.1724230755979987,0.21640607001489937,False,inf,0.46643430560200305,True,19.037029946860883,6.100367366429972,0.0
BKR/AES,-0.3364915497113281,-2.24969981887094,0.39890194196788886,False,-0.38449163298578704,-2.249058316307899,0.18892405169513465,False,inf,0.4679608873515447,True,29.232087822522043,5.77466859086672,0.0
BKR/ES,-0.5918125759965563,-2.7524634325807837,0.18127906599574556,False,-0.24354890207692953,-2.750595999157513,0.06568464152304591,False,inf,0.4328238348465058,True,37.70975634402327,4.943067069498355,0.0
BKR/SRE,-0.33313121808759594,-2.3204988889591203,0.3633698574237151,False,-0.1880496846828824,-2.3198585248985553,0.1656431660402669,False,inf,0.4694521882987401,True,33.54305244902326,5.781990452288692,0.0
BKR/KMI,0.5463933365919977,-2.191057888032604,0.42897945649449987,False,0.963470104998064,-2.190517240734783,0.2097051361558837,False,inf,0.46340519941913133,True,11.207590111566232,5.135945717402145,0.0
BKR/AWK,-0.5286018470092476,-2.41481312214933,0.3178715977837828,False,-0.08587865156969245,-2.4140860207280217,0.1378001380477178,False,inf,0.4500734703048327,True,32.42798022770379,5.205492865659501,0.0
BKR/OKE,-0.020011147359608475,-2.1733463373526765,0.4381477770615321,False,-0.010264687971657836,-2.172833183067409,0.21625275119043075,False,inf,0.47139657963292,True,24.60449109693969,6.131034418005237,0.0
BKR/MPC,0.15890117723908934,-2.1604474133286087,0.4448436925253999,False,0.051844950778257265,-2.159949605803817,0.22110107668512002,False,inf,0.46833714800054754,True,21.757780847160436,6.05434885850737,0.0
